"athlete_id","athlete_season_id","athlete_cluster","age","sex","athlete_level","event_distance_m","time_min","time_s","race_type"
"8fbecd16d33497aeaf31aaf146dd65ea","1f88e5bfecbfba121ce05048f785995f","7cba74dddf046e606d77de7e504dc06a",21,"male","college",5000,16.0217013358592,961.30208015155,"indoor_track"
"d4c49772d29f25b4125decbaa5af47ae","5acd248f6839514505e26a68cb4c1d14","44b588a5360680f751e9175db7f9256a",20,"male","college",1500,4.07112858675917,244.26771520555,"indoor_track"
"33f9bd58c26b7be297d804eae7d8cd27","3a231f0b35d65f562011aaeab1ae3d80","44b588a5360680f751e9175db7f9256a",19,"male","college",1609.344,4.63910116733021,278.346070039812,"indoor_track"
"df34ae4f9cf11bcc8c52b89d8bcd45e0","62c38145727fc933efce59e724d7dbab","03d83c7d00f50bca20694e69cf5d5d41",64,"male","masters",3000,11.4403077765998,686.418466595989,"indoor_track"
"9f43427858d07aaadfd54fcb2421bcc6","839d823bdf3cbbc1f18300fa90deb345","03d83c7d00f50bca20694e69cf5d5d41",62,"male","masters",1500,5.08363019756569,305.017811853942,"outdoor_track"
"9a12db55d12d3a5f2fabe17e2ba5400a","83a0e9b02ff469098234eef0652bd127","b91766e118b6302b8ab25ce8e847c941",18,"female","high_school",3200,11.9392285860237,716.35371516142,"outdoor_track"
"c8581e619b0a75b9c5ae76e6de84f317","e481c3cadd39c45b4d9763e9459e1fb1","6816f9587c84db1d33d040d524aaa64b",22,"female","college",1609.344,5.25719963138457,315.431977883074,"indoor_track"
"0eb3c9ab9f656b12c087012f6d578638","388aca40d0d881e6e028d5ddd2202689","03d83c7d00f50bca20694e69cf5d5d41",50,"male","masters",800,2.27801044369023,136.680626621414,"indoor_track"
"db49f42b7fbe40f56919361b7f310225","4a377a723bdd49e615e3b211ca330d53","7502bd0a4fcb9f19f3dcfc1669984c3f",19,"female","college",1609.344,6.0772719252243,364.636315513458,"indoor_track"
"3685a9c1b0743bbe5d84b0d17ac86014","33545d310f3a85a0647202cea4f2151e","558f307a8e658aa40728ac02986b37fe",20,"male","college",1500,4.07557930370824,244.534758222494,"indoor_track"
"0e38c66f3160fcec08854d65afa20c42","849d7bbf4680e967f73ee45a9f63c737","e3ceb4c7127c147eebcbffec7f1d8941",22,"female","college",1500,5.26428462013137,315.857077207882,"outdoor_track"
"45864f3c1c8f88fe068227aea6f5d74c","d6f23d9c9f070ee6e101627e1f271e52","63be16e717f4a9cd901700c2bc49578f",20,"male","college",1500,4.23916160840355,254.349696504213,"outdoor_track"
"0bc36f7079c3e330d1a139a1e953150d","897b2ef141dc189cd2afedbe823cdcf3","97bd28cb2bc531b18611fd89ca491bef",16,"female","high_school",800,2.30064766748281,138.038860048968,"outdoor_track"
"3f0520a9d04ab0082dc9b46fb0076c21","2a045aa18e7b1b653838ae486e2c1667","03d83c7d00f50bca20694e69cf5d5d41",42,"male","masters",10000,35.2481536239246,2114.88921743548,"road"
"6b613576f815762c4e43c7e2388dbfca","0aac6b62e11fda9932e0d7539382d1b8","03d83c7d00f50bca20694e69cf5d5d41",71,"male","masters",10000,49.618680318237,2977.12081909422,"road"
"4fffa097c864546f015c44da9e119592","c760978a4dc6f67094f69c8b3a19371d","9b3af11122fe2ef4a132e802167532c4",20,"female","college",800,2.44388750021905,146.633250013143,"outdoor_track"
"e03c0419f11f51d39b10726602b5ddb6","766a6d5986fd801ae85ce91b2cc89332","63be16e717f4a9cd901700c2bc49578f",22,"male","college",1500,4.56993089160416,274.19585349625,"outdoor_track"
"1643c1c02f07bfde137ad605d1c7ff5c","dec9d12aa1bf0fbee59c39e042cd1888","7cba74dddf046e606d77de7e504dc06a",21,"male","college",3000,9.06459651280319,543.875790768191,"indoor_track"
"d7d9a09b53ada4af36f903351ab15a94","82fe0d1d334adfc773899b9468d559a7","2e9e49fc9fbfea854918fee1f9d34706",17,"female","high_school",3200,11.7753226774015,706.519360644091,"outdoor_track"
"af11478da72aff054853cf9657e02f1c","fad5dbe55540bca00be6cb376e644ad9","8e5e967912785bafb39a9b4df1358dd1",18,"male","high_school",3200,9.28168316921064,556.900990152638,"outdoor_track"
"744ebe9110c384530eedc50222a13dae","8dee468fe5ba4f55c9b5ecb19fc7ed66","65bbd44b4cedb5bc6b9e68b6ce0a6efa",17,"female","high_school",1600,5.28735992589282,317.241595553569,"outdoor_track"
"f9844915faf0057c646ce3a681cd18e6","323f594382fb57f84fe2a7df904c5596","44b588a5360680f751e9175db7f9256a",20,"female","college",1609.344,5.69772204139518,341.863322483711,"indoor_track"
"9c1416e789b8667d3f3994f6dc344021","316ff194ececa358a22731b5035155d1","44b588a5360680f751e9175db7f9256a",19,"male","college",1000,2.90429131168965,174.257478701379,"indoor_track"
"f79ebde2fa769321cada19c38f93b884","98d549ccbe3a7ff55cb62222a45ef87e","3480bdd1d006aca808ade373c54b45ab",20,"male","college",5000,15.840981797263,950.458907835782,"indoor_track"
"b87d9a5c9aa1c8bfeacc943e64f8a177","b748591d10817db2410dcac37feae990","44b588a5360680f751e9175db7f9256a",21,"female","college",3000,10.606746799979,636.404807998743,"indoor_track"
"11abba8fda2b131e03d6f915144bff06","2e16bade19e857472928f31356f217b4","7cba74dddf046e606d77de7e504dc06a",19,"male","college",1609.344,4.59175371084083,275.50522265045,"indoor_track"
"e6b05f5e5c8f75861436cbb2674a850e","75d5aa18818c2a13028253ee08a70c35","d030f2942f231eaf06d63beca1d9d84c",20,"male","college",5000,16.038998140436,962.339888426159,"outdoor_track"
"8a191c5f906adc9cecb3f958a9d00587","ab2cefd0607c46aaca74958b4243000b","d030f2942f231eaf06d63beca1d9d84c",19,"female","college",5000,19.4187646148478,1165.12587689087,"indoor_track"
"127c89bfd501a4dfe6d4f29e0fc6d8b2","04a271ea5c7b7a53a6766979cfcc4182","03d83c7d00f50bca20694e69cf5d5d41",78,"male","masters",3000,14.9665537544945,897.993225269672,"indoor_track"
"da38287ca44969ca96590d5e7a79ae44","5007abfed224f8e700472379f74ae44b","558f307a8e658aa40728ac02986b37fe",19,"female","college",5000,19.5359619595322,1172.15771757193,"outdoor_track"
"3c3d9f6c7b7de531e7adbeadef0e471f","b92abeec746205283fc2a754993f9712","558f307a8e658aa40728ac02986b37fe",20,"male","college",800,2.2194240050676,133.165440304056,"indoor_track"
"18a39b66d60ec7046a0c7e89184cd6c9","b1f6a4ade21ce8ea5d2792db5f143a23","536ddab134357c4db0781b14b5378e18",15,"female","high_school",3200,11.0906165125056,665.436990750339,"outdoor_track"
"3519ad2ae0acb327caf058703614af3a","5e00ac1da5ba3c0f7814483d88654d53","44b588a5360680f751e9175db7f9256a",19,"male","college",1500,4.53435585971394,272.061351582836,"outdoor_track"
"6e8c39d452cdfa6edb517b3b08bb32a9","d3aef174893ba832e9ab2efceb72d3bc","44b588a5360680f751e9175db7f9256a",20,"male","college",5000,15.5523284209603,933.139705257621,"indoor_track"
"3f331c9c520b49a70da64ed77e4fd832","d646bbed203965c3a43f4058ae086974","9b3af11122fe2ef4a132e802167532c4",22,"male","college",1500,4.22363118921717,253.41787135303,"outdoor_track"
"7e1b78ff232daad14938735e3eda0854","60bf812dedf107117606b2ad0a5c46a6","85fbf64a7999b5287948e566f86dd581",22,"male","college",5000,15.3524207796911,921.145246781465,"outdoor_track"
"b9456b054f732d4dc26d6788def2e468","2fee60b7b2ddc76ba38d77639f669966","6816f9587c84db1d33d040d524aaa64b",20,"female","college",5000,19.0816388432427,1144.89833059456,"indoor_track"
"96bb56e60cbdcea39bd595f4a3ddda6c","353455c759868ca151a5e695a1235516","03b6ac45bd54913711a29be9dbf488bd",17,"male","high_school",1600,4.68016080506612,280.809648303967,"outdoor_track"
"df7f4be1268197879c96d664399ee37e","fd2d84c5f787b37b99f2d13065501a3d","7cba74dddf046e606d77de7e504dc06a",19,"female","college",1609.344,6.29748829528348,377.849297717009,"indoor_track"
"594500a480ab5cc9831b28214e1eb42f","3f00e77d1ecc3cc551b2230a58d10e0f","03d83c7d00f50bca20694e69cf5d5d41",57,"female","masters",800,2.78284065577419,166.970439346451,"outdoor_track"
"97575e3567a4eff5898bc2363ce56f86","f4b0c958f5a4fb2b6ae0e42b57afedd7","63be16e717f4a9cd901700c2bc49578f",20,"female","college",800,2.66534704667609,159.920822800566,"outdoor_track"
"c082a711f46ca98e99c3062490eccc1c","68c7afcb14fa12493ff401cca5bc2272","7502bd0a4fcb9f19f3dcfc1669984c3f",20,"female","college",3000,10.809374298123,648.562457887381,"indoor_track"
"a11259f04adcc33aba68d9ba83e19039","5abc46967bb1525ee6da9dd97367f0d1","85fbf64a7999b5287948e566f86dd581",20,"male","college",3000,9.82575635016089,589.545381009653,"indoor_track"
"8a191c5f906adc9cecb3f958a9d00587","0ade9522b2c06b965d4134386b207f57","d030f2942f231eaf06d63beca1d9d84c",20,"female","college",3000,10.6014936514435,636.089619086608,"indoor_track"
"a9fbc0bcddbeb9547490a40e550adc7d","919ef260f3fd78b76e912bcdd156174d","7cba74dddf046e606d77de7e504dc06a",20,"female","college",3000,11.3418580688707,680.511484132241,"indoor_track"
"af403c503f3d058e896b4951a45ae12f","76561f3714648ea6e2cee22a3fda2fda","e7ac95d8bff96f174c01355e506e3f65",19,"female","college",3000,11.3094102119428,678.564612716567,"indoor_track"
"ebdd50e96d7b57f91f5c634054022d7d","c4232623bc1a175ce53caab275ce54d8","7cba74dddf046e606d77de7e504dc06a",21,"male","college",3000,9.15649111809333,549.3894670856,"indoor_track"
"6ed55376c64225941262b773d05d6953","8742aa2d78143cab8ec07bea758d2a00","2b00f82bb9a6fec45b385ca6b373fe40",18,"female","high_school",1600,5.30617606631791,318.370563979074,"outdoor_track"
"1ffc6a099412a0e294c9dcb51beaf561","27715d5214555cbd033e7f0b3b132368","03d83c7d00f50bca20694e69cf5d5d41",40,"female","masters",5000,22.2587793092368,1335.52675855421,"outdoor_track"
"7602556d7912b3d60a0d43fde0d5b8ab","0f171e78bc5f7e47b0508396aab63e51","6816f9587c84db1d33d040d524aaa64b",20,"male","college",3000,9.00246959457143,540.148175674286,"indoor_track"
"012e4ddecd654a1e38163ebd2e1641f0","24f610b9ffe2cbf153caca83fc205a51","63be16e717f4a9cd901700c2bc49578f",22,"male","college",1000,2.53559827753094,152.135896651857,"indoor_track"
"7c85c115478b0f9cc22505f517ee0e10","54b6ca6ed01e99896da803bfb4f46ec9","558f307a8e658aa40728ac02986b37fe",20,"female","college",3000,12.0976324974007,725.85794984404,"outdoor_track"
"fcf9442a728219b6c74689c1d8ad5ac6","e7b5c75c55ff5b6c6004aa31133aea20","558f307a8e658aa40728ac02986b37fe",20,"male","college",5000,15.0626144447497,903.756866684984,"outdoor_track"
"ef025a51b9a2c69a92bbec16ee568eb7","29c55f07f8f84cca450bb53a9a9663dc","2e9e49fc9fbfea854918fee1f9d34706",18,"female","high_school",3200,12.1492444289771,728.954665738624,"outdoor_track"
"e0ea49dcc31c150c7afd55216d447517","d37b3171a1ecc53c895c43e4b016e557","fde108dd717fdac58e8d52b1d07eabd3",18,"male","high_school",3200,9.47995373626767,568.79722417606,"outdoor_track"
"6b613576f815762c4e43c7e2388dbfca","87c3bb469f582001f6716244177f30b2","03d83c7d00f50bca20694e69cf5d5d41",72,"male","masters",10000,54.6824166204191,3280.94499722514,"road"
"5d336e86d65364e090d41138e8e0ad0e","98209b8e56e93061b235782dd268980d","7502bd0a4fcb9f19f3dcfc1669984c3f",20,"female","college",1000,3.07902113908902,184.741268345341,"indoor_track"
"b2e06fe889d53f1059bce2b0a2683708","f489a01780e6e976a58150cf65c4284a","558f307a8e658aa40728ac02986b37fe",19,"male","college",1500,3.92800284874874,235.680170924924,"outdoor_track"
"9764ac8e95bd6926196079ac3e190879","a8317326db7970aee019cab2d1045673","44b588a5360680f751e9175db7f9256a",22,"female","college",1609.344,5.14884200311794,308.930520187076,"indoor_track"
"32f57f1c7e3f3ecb0fb1ff6fe86a74c2","a33a64c57c6a5eb5dd21e26117749b0b","6816f9587c84db1d33d040d524aaa64b",22,"male","college",1609.344,4.57837502068219,274.702501240931,"indoor_track"
"4b4cbf675704637f306e8a81e50303c4","6c54f2744451a3eb408369b36387ff23","b6f051f0f4284e0e18d200473e8b4cf4",17,"female","high_school",800,2.38203754175144,142.922252505086,"outdoor_track"
"c8a3ba10fe338ef1faebcc51e3fd705a","0444ee305d7ac42f334d6e28d7e6b55c","558f307a8e658aa40728ac02986b37fe",21,"female","college",3000,10.7230528918368,643.383173510209,"outdoor_track"
"f56a11a3e2ab105d3f03501a61e9ccff","441604332fa4b28182041a6045923b0f","44b588a5360680f751e9175db7f9256a",19,"male","college",800,2.22006346538539,133.203807923123,"outdoor_track"
"f4c0fd59edacff207f8edd7c8d4b6f7b","5a3e0b0b6b7c568fd51d27a0bf5afe85","d8a87659992336b251916bc855172569",20,"male","college",3000,9.74162968671446,584.497781202868,"indoor_track"
"7347fcc642c62f1fb0467e799d6da462","4113ac33f432cd7fed2d43668714d773","e8a42d4462ef28a85da065459baff3ba",18,"male","high_school",800,2.01899722356504,121.139833413903,"outdoor_track"
"b1741df3a7b60138c0b168364064f6d4","fb233689403e04ace39f24899d57535a","a869d487445b179d8855d216a35414c7",16,"male","high_school",800,1.9866710956227,119.200265737362,"outdoor_track"
"73d49b8e654d5b230a1783ad2e04f784","4a3c4851f92e20a7caf4d906821f867c","d8a87659992336b251916bc855172569",20,"male","college",1000,2.59211140017801,155.526684010681,"indoor_track"
"fafbff7d840fa14734470699637129dc","302e1602e0fe5128eca9ce86393be646","03d83c7d00f50bca20694e69cf5d5d41",67,"female","masters",800,3.32862534767576,199.717520860545,"outdoor_track"
"515a53911beb92f72bd8f4a129669ea6","2c32547d16720379b5ebb35ab3252043","054280a129d26a20c7292c4de47ecb3c",14,"female","high_school",800,2.39691389533381,143.814833720028,"outdoor_track"
"0187cf60264c6d908980265e5380ea28","6ce0f9c525523d88a0a66f10888095a8","3480bdd1d006aca808ade373c54b45ab",20,"male","college",1609.344,4.8088401408121,288.530408448726,"indoor_track"
"a4869a304a384bc1e3e11dfe546f9f9c","add9140985c2063d78fbb1a8f511a70f","f2e9d4709b19c68f40c2532c19c770c5",18,"male","high_school",3200,9.1370095222791,548.220571336746,"outdoor_track"
"1c988289e65a168da07c7fff78a27219","3d906991ca35c122e29b3079a8281214","fde108dd717fdac58e8d52b1d07eabd3",15,"female","high_school",1600,5.35447102013044,321.268261207826,"outdoor_track"
"d848a87038d6424b16ec54b2059fce29","8c46f144b4e93eba66aadd253f255ef6","d8a87659992336b251916bc855172569",19,"male","college",800,2.11205392493463,126.723235496078,"outdoor_track"
"3b1c5969a18c341174c615b166d8c198","c220a235e20f969e491662520aa248e8","558f307a8e658aa40728ac02986b37fe",21,"male","college",800,2.00652349243996,120.391409546398,"outdoor_track"
"93f9f714a8b9a24f114d30111a1b05c3","37f7ff89e429ba3a3e3bca40fa2b2aa8","03d83c7d00f50bca20694e69cf5d5d41",70,"female","masters",1609.344,6.52095319917891,391.257191950735,"indoor_track"
"b871f266b62c7746a6b43ffc95643bfa","d04b69571916841721f3e7076e9315a7","28776e5d2b47609e70c3cc42f72ace72",17,"male","high_school",1600,4.56393702097082,273.836221258249,"outdoor_track"
"3fe01badac6c2a74e3615707d17a714a","7e209bbc32314da465ae806e0d21bbf7","d8a87659992336b251916bc855172569",22,"male","college",1609.344,4.9602974300518,297.617845803108,"indoor_track"
"3b1c5969a18c341174c615b166d8c198","8a476622d168614fd1e5dae730f55ab9","558f307a8e658aa40728ac02986b37fe",22,"male","college",1609.344,4.34603901893397,260.762341136038,"indoor_track"
"6c475dced5cd17411cd074c05b03365e","bf07f3b45f12beaafc5754d50213168b","44b588a5360680f751e9175db7f9256a",22,"female","college",5000,17.6173020047136,1057.03812028281,"outdoor_track"
"3d5a7c4a324cee12fa43bbe2306eabdf","8943e6519d09d95baaa8275506452b04","44b588a5360680f751e9175db7f9256a",19,"female","college",5000,17.9223987333411,1075.34392400047,"outdoor_track"
"a316cc64a28a056e234d36c5d2295dae","73357f6046b348d02946c9ed68e3cb85","6ca0ed6b2f0ea579be86a42c52fe3699",22,"male","college",800,1.96216573008119,117.729943804871,"indoor_track"
"ac57f0c4b132231feccc33a7ded845df","820a4f61a117c03f438a907f2ef86a26","7cba74dddf046e606d77de7e504dc06a",22,"male","college",3000,8.85104548040312,531.062728824187,"indoor_track"
"dcf68430e71b16dff2b552b11e737a82","18ee921d813147af6cb245ff37950768","9b3af11122fe2ef4a132e802167532c4",21,"male","college",5000,15.1492975733187,908.957854399122,"indoor_track"
"4edbe2b5b4bd7a09982255de34fde57a","d6685b81a66e85816fff4ba56fe4d239","63be16e717f4a9cd901700c2bc49578f",20,"female","college",1609.344,5.6524477711708,339.146866270248,"indoor_track"
"ab192968a3c4458d1d72f494e72cffd1","e0801038bb7997ac8cb31a08f36f8291","558f307a8e658aa40728ac02986b37fe",22,"female","college",1500,5.06779975822847,304.067985493708,"indoor_track"
"51f64207a54da2d81cd5c230be4a6bd2","f51a46fff107c76dbac743b4755c186e","d8a87659992336b251916bc855172569",21,"male","college",1609.344,4.52948811304414,271.769286782648,"indoor_track"
"1d57c3eb6acf81c86db2edebbd641ce8","311346e51871d7e321cec139a1fcb53b","d030f2942f231eaf06d63beca1d9d84c",19,"female","college",3000,11.4759763795004,688.558582770023,"outdoor_track"
"0074eedb6f938bd39a2bf118b292d195","8b3c367b76c3d641238e445ae5ae3cd2","03d83c7d00f50bca20694e69cf5d5d41",62,"male","masters",800,2.6219097073283,157.314582439698,"outdoor_track"
"1a3e7ceb1d01af176e3d37ece516036c","77ebcd276f6a355a918c4fe77b48c3f7","31d80db7edf00d8ce5b68ba05a81acba",15,"female","high_school",800,2.43506621506065,146.103972903639,"outdoor_track"
"7b5468c6ba817c47b176d78f8cbb7f97","4d54b6e5da7c3b2a68bf4352b93b6370","d8a87659992336b251916bc855172569",22,"male","college",800,2.22306540130979,133.383924078587,"outdoor_track"
"e2c2dc1c6c3f6ad3af4e7796d361fbff","d4bd475cf1efccaf90648c135c434dc1","44b588a5360680f751e9175db7f9256a",21,"male","college",1000,2.70230268692225,162.138161215335,"indoor_track"
"5137b030517fe3b74b5b50a65762cf20","f3046c5400133c15179ff2eb0c471fb6","7cba74dddf046e606d77de7e504dc06a",20,"male","college",5000,15.4045169420907,924.27101652544,"indoor_track"
"302aab6bffa6ed3de92b0d3fc1fb0474","aa5de046ee75b1059ff38dddd30c6289","6d4f991bcef33ce922647495af1b7581",21,"female","college",1609.344,5.73390768164552,344.034460898731,"indoor_track"
"0d8b1aaa403f2e3af6ec4edfee68bc09","4c66452ae89b89127c65b9200803eff4","fde108dd717fdac58e8d52b1d07eabd3",16,"male","high_school",3200,10.2605830723668,615.634984342009,"outdoor_track"
"c0a8612cb1809b9317f1dbd88a553468","a7a0276db7220563c5c5ee7b5391ea21","d8a87659992336b251916bc855172569",20,"male","college",1609.344,4.55852181980076,273.511309188046,"indoor_track"
"4253ddbaef6f5553a055ab87e4aa726f","ba0ee11208f9b245bec827e1ac5219b4","fde108dd717fdac58e8d52b1d07eabd3",18,"male","high_school",800,1.9604858486106,117.629150916636,"outdoor_track"
"de9d5083a62e0eef9c422f250bb238e1","e41acea728cc3433eadac6ffb2ece885","03d83c7d00f50bca20694e69cf5d5d41",71,"male","masters",5000,21.0828469319167,1264.970815915,"outdoor_track"
"561abb61ff142104bf6eb71661dfe6f3","792a75f7b1e75917fbe0466c1472c022","85fbf64a7999b5287948e566f86dd581",20,"male","college",1609.344,4.59335469842516,275.60128190551,"indoor_track"
"b8db75767dac7b4e986805df7e8f5fab","7fc3341ee8514937d4a2be02badf0e49","a2cf8957bda77d6f77942d7154e927e7",18,"female","high_school",800,2.37499996248198,142.499997748919,"outdoor_track"
"03eafc681fc8d9f4ae299cbd7977137a","5d5ce02057b1f27dbfc7cf37e7043f3b","d8a87659992336b251916bc855172569",22,"male","college",5000,15.4636303414898,927.817820489388,"outdoor_track"
"06539d7f003f8bf7a3eb2e8fd1cf7e9b","aef81fab5b1706356a318443160eb9fd","9b3af11122fe2ef4a132e802167532c4",22,"male","college",3000,8.75176233629168,525.105740177501,"indoor_track"
"fab833e9a87a4df51a42cb722a49b258","942d255e428b207f0445ff8e20a712ab","7502bd0a4fcb9f19f3dcfc1669984c3f",19,"female","college",3000,11.1754643902797,670.527863416784,"indoor_track"
"c18f81cd9ccadc0fdd351a0e49edf01a","aaef502468baa44f39832de5041d3dfe","63be16e717f4a9cd901700c2bc49578f",21,"male","college",800,2.2522540206962,135.135241241772,"indoor_track"
"588de1ad59756c56cb54ab0ad778327c","d616cdbebe61f21f98fed76ab52c5ee9","9b3af11122fe2ef4a132e802167532c4",22,"female","college",800,2.11245837899825,126.747502739895,"outdoor_track"
"de964af388c8ae851dc52e661a2f23c7","651ba52f2cc3d7378df09d57bec071bf","8e5e967912785bafb39a9b4df1358dd1",15,"female","high_school",800,2.29287268432044,137.572361059226,"outdoor_track"
"8f9687359ef5a85b84c8f88a80b44374","f04e53ec0db4d89a854d5e0ae3c4e8e9","b91766e118b6302b8ab25ce8e847c941",16,"female","high_school",800,2.38499597162101,143.099758297261,"outdoor_track"
"e468a9f8525f3bef3a057189bb30ec99","98b50c076c05df2663b62c4a277378d5","7cba74dddf046e606d77de7e504dc06a",19,"female","college",1609.344,5.55655224032917,333.39313441975,"indoor_track"
"b2cdbf398e4484427981c15c0354c6ce","9dccd930bda2925ee048b0484fdca001","3480bdd1d006aca808ade373c54b45ab",22,"female","college",10000,36.1761766203061,2170.57059721837,"outdoor_track"
"2bc82b933168f77018db7b1e48dcc3d3","217d8aa78f052304e8ebc3c9775b7d7d","9b3af11122fe2ef4a132e802167532c4",21,"female","college",5000,18.0446283753514,1082.67770252109,"outdoor_track"
"d6b4e53acd69bb696733ed954083c2fd","9a5e9d83c7179c6753d3e2f1d5f31ff9","2e9e49fc9fbfea854918fee1f9d34706",15,"female","high_school",3200,11.4239426154488,685.436556926928,"outdoor_track"
"f557b00fb1ff05dc45841f0a31ebc622","da2b23265969319995080f68acfaeb35","63be16e717f4a9cd901700c2bc49578f",21,"female","college",3000,10.8440607769154,650.643646614924,"outdoor_track"
"0a53ad530117b15e63d2534e0473a62c","70829f3506d32e9ac3442cb49132f4f3","e7ac95d8bff96f174c01355e506e3f65",22,"male","college",3000,8.88010651256237,532.806390753742,"indoor_track"
"d682fca5b418d84075fc5749c0482d04","94557b3eb46536e26e5e16f7e7643b27","63be16e717f4a9cd901700c2bc49578f",21,"male","college",1609.344,5.04797407018083,302.87844421085,"indoor_track"
"5cdd2ccd0253e6c50679a7b31dcc3405","ddd6122b830d244fd1f0a96bf596ca98","d8a87659992336b251916bc855172569",19,"male","college",3000,9.96861522766482,598.116913659889,"indoor_track"
"3d3ecf6fab0effb947f22500f03a1464","2cf3c85799e35eadff35ab3cea808667","03d83c7d00f50bca20694e69cf5d5d41",73,"male","masters",800,3.72117023186634,223.27021391198,"indoor_track"
"b3cd23e60ee23ce1cc89869659404865","6481f3fa333617b393179b4f4a7aa81c","558f307a8e658aa40728ac02986b37fe",20,"male","college",3000,8.99327164844268,539.596298906561,"indoor_track"
"73ed0ce682be00566bbae08f48615ee8","9cf182440837d8e00ab0d7d995230602","e81e8a5ab1fc1b66e71c61b1fd10aa9f",17,"male","high_school",1600,4.29480998464425,257.688599078655,"outdoor_track"
"f02463d23dc33733b478ed3e210a4529","c7018f8179e28427ba217616a8af95eb","d071dd53e9f6b68cb55a7a92b053bb64",18,"male","high_school",1600,4.23668372838789,254.201023703273,"outdoor_track"
"5fe626e7cd60633957314a9c6f094964","a1a2b3ef6afd5d576dddfe908905e795","536ddab134357c4db0781b14b5378e18",18,"male","high_school",1600,4.43923466334523,266.354079800714,"outdoor_track"
"b87d9a5c9aa1c8bfeacc943e64f8a177","e20cf7929b6a08cab7e3809a57afcaf9","44b588a5360680f751e9175db7f9256a",19,"female","college",800,2.47485442113473,148.491265268084,"indoor_track"
"3122c7a9510486a2227b959cf2cfd63c","f67d8287cd1f431d144fdb4439c29328","adb50b4d0a763cf847e73e4773192033",18,"female","high_school",1600,5.28106713728327,316.864028236996,"outdoor_track"
"bf14dd9d123c0f3002163ba856414d9f","c257448943bd9ea4f56029e31ad5b113","d8a87659992336b251916bc855172569",22,"male","college",5000,15.8092291855765,948.553751134593,"outdoor_track"
"946e6e77e8f7af1f812cce52fd001305","c0a9bbc72eebcf7a4b4af602136d1c37","7502bd0a4fcb9f19f3dcfc1669984c3f",22,"female","college",5000,18.9481873387334,1136.89124032401,"indoor_track"
"0f348140b1b63ef5f02bf49246432b68","0f42c9b4568e3c15559ae5db20dfdd85","44b588a5360680f751e9175db7f9256a",22,"male","college",5000,14.6425058472569,878.550350835417,"outdoor_track"
"76eb28c9f073ac545ee9ca9dec65167d","17dd99a3d35f2e9adce68655dbfe67c5","63be16e717f4a9cd901700c2bc49578f",20,"male","college",1609.344,5.01074296793497,300.644578076098,"indoor_track"
"0511c16068b9f4bb5324604b6efde3c8","984d43f4742ac622de17b65e132e336b","a52926da510134de5d6d4097aece8755",13,"female","high_school",3200,11.5673384386531,694.040306319185,"outdoor_track"
"b8c35b92c448e1b05c91f43d6dba2026","44a5185899abc3ecfc8145c28347eee0","7502bd0a4fcb9f19f3dcfc1669984c3f",20,"female","college",3000,11.4499700040867,686.998200245202,"indoor_track"
"5b43204f537df8c7362be898966361bb","57afe7727e2e052575659f1c88a63bfb","6816f9587c84db1d33d040d524aaa64b",20,"female","college",3000,11.199854728216,671.99128369296,"indoor_track"
"dd32e0e99362132527fd94a4d3b2311c","2ddb0e7b65c108cb3ec3232f6a0e2e0d","6816f9587c84db1d33d040d524aaa64b",19,"male","college",1000,2.73540454332996,164.124272599798,"indoor_track"
"082fbed53298b09c9a6ebfa0cd7cca20","7c6b604c5747cabe8236d4fd959548e0","d030f2942f231eaf06d63beca1d9d84c",19,"female","college",3000,11.9258485504445,715.550913026668,"indoor_track"
"c48e27c76edcb6802852b170f4167a1e","7b4b7981ef490e56ab8f42db7127e3b3","6816f9587c84db1d33d040d524aaa64b",20,"male","college",5000,15.7610709610584,945.664257663507,"outdoor_track"
"87e07b7cf670faecff8983e930de50ff","42e7daecd507ebeb4c196ddab5d17ac7","7502bd0a4fcb9f19f3dcfc1669984c3f",19,"female","college",3000,10.9932885019407,659.59731011644,"indoor_track"
"1530d3ffb1ae53d0dbba83d4a25bd8dc","d9d40d350d58dc69842e6a8ffdfd605f","44b588a5360680f751e9175db7f9256a",21,"female","college",5000,19.5575182265509,1173.45109359305,"indoor_track"
"2f7ccc8f8a225b65319d26da4a7a010b","45495f975a2aaa5a710bc76900edd6f2","85fbf64a7999b5287948e566f86dd581",21,"male","college",5000,16.2922851508986,977.537109053917,"indoor_track"
"8519737489420805de8800e825364aa3","cf447dbfbfe02997db7c654394592930","03206cf10bfe001ee948ba9ff8f24a59",18,"female","high_school",800,2.48112865731431,148.867719438858,"outdoor_track"
"e6d00231ef2a30470bd64f5e1b5fb538","6c3045fd2fcbbe5318504169e781f384","e3ceb4c7127c147eebcbffec7f1d8941",22,"female","college",1500,4.89137024641968,293.482214785181,"outdoor_track"
"613328ccc52431eb04ccd0cf754605ab","fa73321759193d155b2a02fff89550d6","85fbf64a7999b5287948e566f86dd581",21,"female","college",1609.344,5.38281360995801,322.96881659748,"indoor_track"
"d4b5a713af0165410a0fccb55fcd011b","85f7bc1c427bda6f571ce272979d651f","a24c02704961b8876c8b538595e2ddfd",17,"female","high_school",3200,11.0467640868894,662.805845213365,"outdoor_track"
"e7fd84d42681d9fcb83066deda3a6169","eea024af0f4548319b3f0efd0961d0c3","549969171be403aa1fd3c32c9cb702eb",18,"male","high_school",1600,4.56928786150925,274.157271690555,"outdoor_track"
