"athlete","athlete_season_id","sex","school","school_class_year","athlete_level","year","event_name","event_distance_m","time_s"
"c08ea5b2f466d1b2efc3a4e52d82901c","313f42560fb5964575b9f3ec27da7a19","female","d3af11b02014697035f584426ac7193e","hs_12","high_school",2014,"1600m",1600,323.9
"f291a4b32de1ccf2c4a1dbd567816b8d","88c0c7fd2b31bf26739d2e93e8b8d4da","male","f753ad09a7c3b3230a748631f65f384a","hs_10","high_school",2012,"1600m",1600,279
"57863aaa95bc8fd9d83f82da098e3131","a73409ccac5796c73021b2d17b5e8365","female","12f41389f2f80db3ea75021ca7dff5ed","college_sr","college",2005,"1000m",1000,189.1
"bea4a2f3f047ffca830c3a58d0387e52","c7653fb753736e4ad2a4277e44ebafc3","female","12f41389f2f80db3ea75021ca7dff5ed","college_sr","college",2017,"1500m",1500,308.7
"e31c639c26760cbd5ee0ecd01a6efe96","4a699e6f7fb0e05e2b90afb83179122c","female","4a4cacefee43baa0fe3c96e4a9f4d6ae","college_jr","college",2004,"800m",800,148.1
"baf3b97fd7bb8e8ddac60d9773d6cab3","e96e15650a9f8d00d208bddfb7f9afa5","male","60afa4f3b36ba1a8b00d1b9c6557a0b6","hs_11","high_school",2014,"1600m",1600,268.2
"aa442cd29f34ce711a8f7cd71e5057b6","d7fc0f7dd1f96e3916026a4f6b07bcf6","male","4a4cacefee43baa0fe3c96e4a9f4d6ae",NA,"college",2000,"5000m",5000,954.1
"902c840e002c58ec218a90afe386eb1a","4f3caefcca39d6ae027543f0bce1bc50","male","96ca1f511ab8e7e38d95a55cfd88b0c9","college_so","college",2012,"3000m",3000,606.5
"0149489de90f539675f466a16b2d7ffb","0442a08dd1892fbd6716cb43512347ef","female","e68acc867310c39f4ceaf16de0377106","hs_7","high_school",2017,"1600m",1600,330.6
"d289e95e52fea4d2f5ab0d7a8ea25387","5d33cec24330c58714b8f60bcc39b51e","female","9f159f4bd2754ddd8ac0cb9a31805a69","college_jr","college",2008,"1000m",1000,194.4
"ca9b25ee89ff045c8115ea1e7d861319","8af42c63b5d799c87959631f0e5f1c65","female","4a4ce9bf5c4e4b8a562cde6d4c1d15c6","hs_12","high_school",2003,"800m",800,143.4
"16b207d788028374160f6ca930f37e42","cd577b68efa62409843e4e360c2f6220","male","62fcadcef798b09f356688e8fe973324","hs_12","high_school",1999,"800m",800,118
"0bab22fbb0a27d7a36f015c446d420ab","d773253174236403b61dbfdd7b77bc92","male","13d69bd129f7a1b2ce1b9fc1d44e0d8f","college_fy","college",2017,"5000m",5000,989.8
"1d5503df426c007a01197a385ce8c1c0","f665338b64589123703f6b8081400e81","female","9f159f4bd2754ddd8ac0cb9a31805a69","college_so","college",2017,"1500m",1500,312.4
"6bf35cb60de11f049841f8727c69821c","ea156f406390b1be96d83cd60e8e04d9","female","6554af2bb46a7056b0c31b8d512a0557","hs_10","high_school",2021,"3200m",3200,624.2
"24d5eb8b5ce6810851e320789eb0cda4","80525c7a76745349f6686604d9591c06","male","1be29407b6209d8cad9faef6a7476ac2","college_fy","college",2012,"800m",800,119.5
"badff1a3fd1198f31afc404c03f3ac8e","d019ee5a2a6f95820c009778453bd59b","female","12f41389f2f80db3ea75021ca7dff5ed","college_fy","college",2009,"mile",1609.344,332.9
"71044214e53245a6a20af061ef4195cf","6c2306f21e1f9e8b6dcfce0019e5123e","male","460614fc9715df78b4af1e05d630cf20","college_jr","college",2012,"mile",1609.344,260.9
"3b6e208bcebce64b9c5bea5912acb272","4317683cfdd8785eee066d99cdb93cb3","female","460614fc9715df78b4af1e05d630cf20","college_sr","college",2012,"800m",800,147.6
"ec409b9399f7961008d2515bb5f0bc8a","7e7d766fa53a187b91ec3eb28b6fc76c","male","bbf705815c2afdb9206a92ec17a5a91c","college_jr","college",2011,"3000m",3000,540
"558898e6c27b4ba18c047ed728dc5be4","24611e4f2f21d6cc1e20aca62188dcfc","male","12f41389f2f80db3ea75021ca7dff5ed","college_fy","college",2009,"1500m",1500,252
"500659783c391a8bfafe08cdeb19ce72","6a65b05fc8bfac847f5ae4484f1d8788","male","49aa42fc02d118b4c4b6f401125782e8","hs_12","high_school",2005,"3200m",3200,559.6
"5d2bbb2a11c19759ebeff51c260b1b0b","7fd20aa8a5246d96143c7fe9c9a44a4d","male","12f41389f2f80db3ea75021ca7dff5ed","college_fy","college",2005,"mile",1609.344,271.9
"5c468bb5a61fb70d9a9c4bcd55a924b4","31f2ca39321a270b608b80e895cfd3ba","female","96ca1f511ab8e7e38d95a55cfd88b0c9","college_fy","college",2017,"5000m",5000,1352
"7b11ebe1a3286c6d35d4233d477256bc","f48e7154d19d9d6f2364263115f24bed","female","3ab434837957ebd50dffb7f3440f22b2","hs_12","high_school",2006,"1600m",1600,286.3
"763b915622cfd1b9f6099552ba1d8a3a","932d2cedd9b9894ec87a9943172bf086","male","383640705a9ba534343c8f67a9571398","hs_12","high_school",2003,"1600m",1600,259.8
"1d967e615b1dbbc18715c9ea021f5ce6","78d3b26e5430f4fbf770bd3885227176","male","12f41389f2f80db3ea75021ca7dff5ed","college_sr","college",2011,"3000m",3000,545.1
"8c009524cb97cbcd362cd0b088adb136","a420079fe6a1ebcf11eb3a04cc1afba0","female","4a4cacefee43baa0fe3c96e4a9f4d6ae","college_fy","college",2005,"1500m",1500,330.6
"e082d101c47aa777c28f5a867566943a","4940381068dac6ac36677e8d2f0e7d00","female","299c67b11ec5d29ef7c62b05d359abef","hs_10","high_school",2012,"800m",800,136.2
"5bdb5cdb3a0beaf1e8aa6f2acdce7b31","aa48ea3725a54b643bb4a69b0843b14f","male","460614fc9715df78b4af1e05d630cf20","college_jr","college",2012,"3000m",3000,570.1
"e23c3e1dd32aac1b1e251c36645ea1d7","1da05b1667035ad35c4b27a87fce560d","male","1be29407b6209d8cad9faef6a7476ac2","college_sr","college",2005,"3000m",3000,541.2
"56e4efcbe40cbb8e53c76f5b16829385","3149b3acc011947b8a08760efead2473","male","bbf705815c2afdb9206a92ec17a5a91c","college_fy","college",2013,"5000m",5000,1014.2
"14830ee4472f0af154b4cea019014817","43e98679829a718373c67b8e26ffb47d","female","305c87a6a97237081769f719822fcd1b","hs_11","high_school",2013,"1600m",1600,290.8
"1ec5864c7dc603b6d62bf4293a75b73d","7839e1182789371f628f3e3c587746fe","female","460614fc9715df78b4af1e05d630cf20","college_fy","college",2008,"800m",800,156.8
"b1435b217f59964deba86731292f82f3","91cf9a406a0b9d3bbd076d357e400a4d","female","13d69bd129f7a1b2ce1b9fc1d44e0d8f","college_jr","college",2005,"5000m",5000,1058.9
"0f659f3a4f8199c8a16601011aac412c","f5c3eca88394d156f5739fd9a968afa9","female","12f41389f2f80db3ea75021ca7dff5ed","college_fy","college",2010,"mile",1609.344,349.2
"8298005f0f7544ae38c7f33fd3187a9c","083647726350bd37dcac034f1a3df6a5","male","4bcbbf8bc4877ef35d5a983d45c6a293","hs_12","high_school",2007,"3200m",3200,593
"bb28aec2e4f9b136bb17242f0169876f","528aca45fe0063ee4550462b480d21ac","male","4a4cacefee43baa0fe3c96e4a9f4d6ae","college_sr","college",2003,"1000m",1000,151.2
"f25fe678d9dddd8da5ad9cf866e84f97","ede89e0265f538d69264f31556b74172","female","6554af2bb46a7056b0c31b8d512a0557","hs_11","high_school",2014,"1600m",1600,296.3
"6705261e545be0a56e415bf7dcb4236c","8ab3ca760a351075aa5e47a52c48b1be","male","1be29407b6209d8cad9faef6a7476ac2","college_sr","college",2011,"5000m",5000,955.5
"f48cec02678fce5a84a5bdce2b799003","206c6aef14b8a20997c3ebbde3be38a7","female","a68dd88bcbec68039b8fc2cb0308c908","hs_9","high_school",2017,"1600m",1600,327.2
"9d281f3041a437f6bcc65c030a726927","575310eaeefb6fcbd9e0e2bcb0d4e9c0","female","1d79bb6b11177cf54afa3f162eef43a8","college_sr","college",2007,"mile",1609.344,330.8
"f8a4edbdf0a98669e269b8271534df45","c0b79f40f46f505d3ccf0c81f62c6189","male","f82f3a81276d61d00a031d43f229c087","hs_12","high_school",2011,"1600m",1600,260.6
"8ff6ef8e735571d69ae9b85e8c8d4e55","6f0b2f17aa43424ea4115678aebb3e9b","male","383640705a9ba534343c8f67a9571398","hs_12","high_school",2000,"1600m",1600,262.9
"88960d7d88554c77d5ebddf6f2ed4686","8f62097f8b7e44dcd49da0e8e4e51155","female","12f41389f2f80db3ea75021ca7dff5ed","college_jr","college",2013,"1000m",1000,175.1
"a124350cbf90d4a5cd31bf9d8ebae1ce","36a688c21087501f91347f42503cbf57","female","12f41389f2f80db3ea75021ca7dff5ed","college_fy","college",2001,"1500m",1500,297.6
"b1435b217f59964deba86731292f82f3","91cf9a406a0b9d3bbd076d357e400a4d","female","13d69bd129f7a1b2ce1b9fc1d44e0d8f","college_jr","college",2005,"mile",1609.344,311.7
"6bf313b2dc620d04304cd88d9680ab4d","7650ba474b578db5a97074c21590c571","male","96ca1f511ab8e7e38d95a55cfd88b0c9","college_so","college",2006,"800m",800,128.2
"e1efdb553fd387bc260baca8afedbdf9","42b3be7d06365c6e38629f7a86edfc27","female","f753ad09a7c3b3230a748631f65f384a","hs_11","high_school",2003,"1600m",1600,309.6
"4dd30cbb2786df6c7b3c9c785f141762","22ae530e7eba77438cbfcaec6e3f2125","female","4a4cacefee43baa0fe3c96e4a9f4d6ae","college_jr","college",2006,"1000m",1000,185.3
"000f0a75b89a4da3fde68078ee808f3b","2fe89d48593d3e5d61106df483375baa","female","9f159f4bd2754ddd8ac0cb9a31805a69","college_so","college",2014,"1000m",1000,191.1
"aa18345607343a10f62790ba5324424a","4c71b01a48813c5583f9c88538391a18","female","9f159f4bd2754ddd8ac0cb9a31805a69","college_so","college",2013,"3000m",3000,673.4
"cf0297e0b637a61af0a72e043559d0ff","82ada656b48eaf52cad8bdb94b71bb44","female","1be29407b6209d8cad9faef6a7476ac2","college_jr","college",2002,"800m",800,136
"16b6fb755d1bd812ff0e9606de3b2968","c82d4d0195ec7cb5b713207acf9e2c43","female","1be29407b6209d8cad9faef6a7476ac2","college_jr","college",2007,"1500m",1500,289.8
"99d789f4790482461085a13072f1936f","aa74170aa0d73d5e8c480498c2cfa097","female","6554af2bb46a7056b0c31b8d512a0557","hs_12","high_school",2021,"800m",800,142.3
"b79bd4281250e31dd4971e33ba28de55","da5c103c64984a85bca26b9efe95f116","male","7ffcce5a304175e0668fe203a79dcfa6","college_jr","college",2015,"mile",1609.344,274.1
"0aed139e67a50751680af4fe0bacacf0","5cb1abf37e49f26c8444821fce940434","male","0c3a7d7aa586efd9f36e95e06b424d2d","hs_11","high_school",2013,"1600m",1600,263.9
"3fc08ca685c325df47e6c329ef70ece6","c279d004dddb4c7ac6b2cfdb478365b8","male","1d79bb6b11177cf54afa3f162eef43a8","college_fy","college",2010,"1000m",1000,176.4
"991595fc31d8f695583f466925b5510b","989d7c0c03baf0f70744d1957b88d9ee","male","6554af2bb46a7056b0c31b8d512a0557","hs_11","high_school",2003,"800m",800,120.8
"92bcda51071c308a1eddcdbed0df5837","d4a92fe901bd6c87747db1fa10ad80f8","male","96ca1f511ab8e7e38d95a55cfd88b0c9","college_fy","college",2008,"800m",800,135.9
"fe1b228800301148c7a0b578bb058b1b","00e583a3fda9a1dee227abec95bd3a4d","male","16e5e19a0c957edb14af8774b8383d00","hs_12","high_school",2016,"3200m",3200,613.1
"f8bda2b0eb14356edee02eb6e482d99e","37259741f09cd0629b6160dcc12e07d8","male","9f159f4bd2754ddd8ac0cb9a31805a69","college_so","college",2011,"mile",1609.344,268
"d289e95e52fea4d2f5ab0d7a8ea25387","b22062b3b9e209ae7626c899ce987d03","female","9f159f4bd2754ddd8ac0cb9a31805a69","college_sr","college",2009,"mile",1609.344,322.4
"44da7c567f1f0febd63dcede97015e20","441dc14bb6462501a11c609e964fdec0","male","12f41389f2f80db3ea75021ca7dff5ed","college_sr","college",2013,"mile",1609.344,277.2
"345f3c98e2a5b4f06fe8521d27e51774","209e64ae189f63547bf96f2fc7e168b3","male","9f159f4bd2754ddd8ac0cb9a31805a69","college_sr","college",2015,"800m",800,122
"255d909fc49c0b8acdc9b6bcbde66f76","a5eb8aaf81fe1ea2c31fd5f4a4334cc0","female","96ca1f511ab8e7e38d95a55cfd88b0c9","college_fy","college",2008,"5000m",5000,1200.8
"cfc10e2a77f1a5e76299991d02a15a5c","5423ae07846793c37403afad44b2b3d8","female","1e3ed3ec2364db3a993cb9db3c017757","college_jr","college",2011,"mile",1609.344,363.8
"7d01fb5ee5ec96b5f036208ac882b3b5","381faec066d48e77f6b7cf49f49a468c","male","bbf705815c2afdb9206a92ec17a5a91c","college_sr","college",2006,"3000m",3000,531.2
"cf058f6f7dc530e78836962568a0a322","2d113382d4f488fde99495be45d6c4af","female","3ab434837957ebd50dffb7f3440f22b2","hs_10","high_school",2007,"800m",800,140.2
"d397ac59730b6a6ad4aad5a74ce2507f","a923eac8e20b9c394b590357d4f44c4b","male","ecfcacb8f2a6a5ef6003c4d9f249ca0b","hs_12","high_school",2012,"1600m",1600,257
"4b968e929b012c45160aec317dbf6e3f","c578ab9c10d92ed69f36b05edcb705f7","male","7ffcce5a304175e0668fe203a79dcfa6","college_fy","college",2005,"800m",800,138
"39795b6fc0252bc02eb3ea11ca71b3f1","f54c192ead5cd1a30c9228f0c4a031b4","female","8d0284260acd153cff449e26edf348bb","college_fy","college",2011,"1500m",1500,314.2
"83b17f085fec8d2c23ce89538ad659e0","0f133362563b171a02a978cfc0b226a2","male","9f159f4bd2754ddd8ac0cb9a31805a69","college_fy","college",2010,"1000m",1000,160.4
"ec5643917ea37acf72ef6e0104c665d8","0d3844c6396c51ebd64ab3c0d6a91a68","male","96ca1f511ab8e7e38d95a55cfd88b0c9","college_jr","college",2011,"5000m",5000,1024.4
"1786624ee06444d0a51523e43914645c","b76fc195b11c0181e07df6932ff6caf3","female","8414ca8645cc824181a61628bd1c7391","hs_8","high_school",2017,"800m",800,148.8
"851860979c460713828ae84868ef29c6","aac01a9da06b60bef77d8e5788e6d805","female","529d292287e3a58739e2bba9f5b0c696","college_jr","college",2001,"1500m",1500,324.6
"fb73a707cd27992ec681ca298a9afb02","5b808e0577330c39f959d7c74dde2046","male","26bd32c453bfef95f4d1b755b4228e7f","hs_11","high_school",2015,"1600m",1600,268.2
"d04bd3bcd01bbd3247157c1ce88fd028","c92438336b77ee7f62a2ebab7bacf94d","male","9f159f4bd2754ddd8ac0cb9a31805a69","college_sr","college",2012,"800m",800,115.3
"54023de225c58abdf8abf38002a5d542","b7ec16d0b5a96bd9eb54bd53c63d0a03","male","460614fc9715df78b4af1e05d630cf20","college_so","college",2009,"mile",1609.344,282.9
"70a573b2e55f3efc5ae0598e970346cc","c960115bbcf750a755afa616899bbf62","male","f753ad09a7c3b3230a748631f65f384a","hs_12","high_school",2014,"3200m",3200,547.7
"cfc10e2a77f1a5e76299991d02a15a5c","5423ae07846793c37403afad44b2b3d8","female","1e3ed3ec2364db3a993cb9db3c017757","college_jr","college",2011,"800m",800,156.8
"9d281f3041a437f6bcc65c030a726927","575310eaeefb6fcbd9e0e2bcb0d4e9c0","female","1d79bb6b11177cf54afa3f162eef43a8","college_sr","college",2007,"5000m",5000,1171.1
"595643bdd27adeeef4f4fb68bf3b8f04","a09fef9ffa7fc345a830a9120c41c4ad","female","430fc81bf1de4c0f60e383a701875726","college_sr","college",2016,"5000m",5000,1135
"3e54374f58359316556041012a0da959","b322f00d57b0bb38f71f5a3f6d45f232","female","9f159f4bd2754ddd8ac0cb9a31805a69","college_fy","college",2004,"1500m",1500,297
"d959cf12990c6fcf27b2e76000ddcc31","5db00da026ea5054842128b4144f2206","male","96ca1f511ab8e7e38d95a55cfd88b0c9","college_fy","college",2010,"5000m",5000,1043
"e333557954e96c4a403755813f578a9b","80a9dd03cecdd1092ada5214bfdbc2d7","female","214fbbf226eb189b9f6fa112e99922c1","college_sr","college",2017,"800m",800,148
"a6f1d67f186334f54a99d62615d554dd","e019b657ef9e67bde7e53618ec1269b6","female","1d79bb6b11177cf54afa3f162eef43a8","college_so","college",2006,"800m",800,155.3
"b72b16089a35993ad011a29430e2db70","5fb134a06ee3abf47802c15f38211cc3","male","1be29407b6209d8cad9faef6a7476ac2","college_so","college",2012,"mile",1609.344,280.7
"280ca08833939b7db82ee3d59f4df032","8c1b777bccd69d31fdda8ce173e881b2","female","9f159f4bd2754ddd8ac0cb9a31805a69","college_so","college",2005,"mile",1609.344,326.5
"2e4e9e8b656674f4fecce1e21b2bdf7d","1ca6653d15751064e01f65ead06e413c","female","1e3ed3ec2364db3a993cb9db3c017757","college_fy","college",2006,"800m",800,165.5
"61f27b3443d6c3c7538faf32a5130082","4d6dc759a76a5fe624397f82b9609bc6","female","1be29407b6209d8cad9faef6a7476ac2","college_so","college",2012,"1000m",1000,195.1
"43f6fa3a8c20f893c0a98a9b3306b9dd","cc03afc598287da65536dc548c5ed0ba","female","460614fc9715df78b4af1e05d630cf20","college_fy","college",2013,"800m",800,168.3
"bb01d930c7fd3b607b7f52fdfc07d42a","3cc333478f7c6bc4a1c6ebee290f9f5a","male","bbf705815c2afdb9206a92ec17a5a91c","college_jr","college",2007,"mile",1609.344,293.9
"34317112619c0e5fe3c8fee8b2db4b68","e9b051dfa0504c6e3f6f28dc0191b7e8","male","9407cb956ba4f1f05186b04411df67b6","hs_12","high_school",2006,"1600m",1600,270.3
"7c466fe47ae6383d498e46e6ac952dd4","3bd3a35c558e50550fb75fb946dc4a5a","female","1be29407b6209d8cad9faef6a7476ac2","college_sr","college",2001,"1000m",1000,185.5
"ec409b9399f7961008d2515bb5f0bc8a","17e2e113b0f3e1abc4acd05c73e441a0","male","bbf705815c2afdb9206a92ec17a5a91c","college_sr","college",2012,"800m",800,119
"c547aead13a2120f309444e22a7c4f6e","3572dda081e884647c114eb58378d043","male","1e3ed3ec2364db3a993cb9db3c017757","college_sr","college",2005,"10000m",10000,1935.7
"923e235759cc0062a79e1a120edac3e7","6e1240e8c511d12d141b3694ca74a5cf","male","430fc81bf1de4c0f60e383a701875726","college_so","college",2015,"1500m",1500,251.1
"1d0cb127edbd354bfb2071e181b885ae","900896ddee2ffae556a8a1dd24d7be72","male","848c1b4e52889546717ce70d413d1a5d","hs_12","high_school",2015,"1600m",1600,246.5
"803de7611c294d3bc24bbe77e80709ea","39f5cd611c371b2ede046d9bf22cb3f4","male","12f41389f2f80db3ea75021ca7dff5ed","college_fy","college",2007,"1000m",1000,163.5
"3ab16338607a49db9248c0e03f74db0d","dff5dbb45737a959f1c3fffa1bffd09d","male","bbf705815c2afdb9206a92ec17a5a91c","college_jr","college",2017,"mile",1609.344,278.2
"a3ad4a85669ab95ae1526c7422124b60","6fecfdd750574ff496166fd461cb30f4","male","9f159f4bd2754ddd8ac0cb9a31805a69","college_fy","college",2008,"5000m",5000,927.8
"84caf95061b417318e35b74a56909ddf","3f2e80e56337d6f520cf05f9ffb023bb","male","12f41389f2f80db3ea75021ca7dff5ed","college_sr","college",2016,"5000m",5000,868
"5c468bb5a61fb70d9a9c4bcd55a924b4","31f2ca39321a270b608b80e895cfd3ba","female","96ca1f511ab8e7e38d95a55cfd88b0c9","college_fy","college",2017,"1500m",1500,346.7
"f68d0ea032af6937f8b56b9ced3e526c","ee928739cd0cda580c4488e87570e649","male","9f159f4bd2754ddd8ac0cb9a31805a69","college_fy","college",2007,"5000m",5000,1017
"e51e0612859b42412f2275278c3ac2cb","dd3ec605542cc49b90356a8c22bc4e68","male","1e3ed3ec2364db3a993cb9db3c017757","college_jr","college",2012,"800m",800,139.4
"ca6e88d75fdb61fdd02369548a38f8e7","bd6905931c4241f83e877463317a6374","male","12f41389f2f80db3ea75021ca7dff5ed","college_so","college",2005,"1000m",1000,179
"b88e4f4417d25e1260495b513161da08","97d9ba08a98fde893d19c222ef8b89ae","male","299c67b11ec5d29ef7c62b05d359abef","hs_11","high_school",2009,"3200m",3200,588.6
"176b9c08516d94e306bd934310f6810f","c5ae76d1ee6fd7aaaececf190d27a25b","male","1be29407b6209d8cad9faef6a7476ac2","college_jr","college",2014,"800m",800,118.7
"3b4e68429dbf3b1ab212d6e145e26a03","d6e599bedfa0284c79c2c3d5db84b2ce","female","4a4cacefee43baa0fe3c96e4a9f4d6ae","college_fy","college",2001,"1000m",1000,197.3
"dbe56d44e60a3970bc018a97a6f5117a","7abad2e24d025fd5ee7a40698eefb4fe","female","12f41389f2f80db3ea75021ca7dff5ed","college_fy","college",2013,"5000m",5000,1075.5
"ab1f42016fb9fd1a44f5a54b4072d199","fc7177f7a061cc841a3431d0a18978c0","female","1be29407b6209d8cad9faef6a7476ac2","college_jr","college",2014,"3000m",3000,657.9
"9a2b3745ad68f32628099015c5e66c0a","8358f912b42ce0c06177e43fd121e9d6","female","460614fc9715df78b4af1e05d630cf20","college_fy","college",2016,"1500m",1500,310.6
"e6819ef38b4a85a7ffd7c03f0b15b9d4","f89a9e27a8e6b97f4e6cda7efb8c11e9","male","f6fe7a0eeb584f43fab5da6b33055b97","college_so","college",2004,"mile",1609.344,277.4
"43097cb974fa6bcac459473a954dd726","725186ffbf6708786eb83e7b66e6e9e4","male","12f41389f2f80db3ea75021ca7dff5ed","college_fy","college",2012,"800m",800,122.9
"5098d206cce13ca7dc0a261913700a9e","d486579b3232add33e6701429fcc2be9","female","430fc81bf1de4c0f60e383a701875726","college_fy","college",2015,"1000m",1000,212.9
"2ecd215a7b8997a0f226fddad7e8419f","9524f07bf93f570ca0beaaeeb432756a","female","ea7ffa43748dd8f730a5c62d5208edcb","hs_12","high_school",2016,"1600m",1600,321
"c9babcb5497dcfc342c638689920e893","8ab6d0b0f5fec499a4bd706114bb94c5","female","8d0284260acd153cff449e26edf348bb","college_fy","college",2015,"3000m",3000,762.7
"70440998854f7e3ab26a0fbff9040b4c","d695b7badf81034e4c6f0e841fb31468","male","96ca1f511ab8e7e38d95a55cfd88b0c9","college_sr","college",2017,"800m",800,115
"d2b092e08b48de918ee5dfca2247c503","dec01d9f29ec6d8852beeb2c7dabf0f3","female","12f41389f2f80db3ea75021ca7dff5ed","college_jr","college",2011,"1500m",1500,301
"9d0f810748dbacbc7275d1487cd199c8","c8e43cd1cc1301d9a03b7cedff8cdb3f","female","9f159f4bd2754ddd8ac0cb9a31805a69","college_so","college",2006,"mile",1609.344,389.8
"8900c21248a3a9ec23c876e38fcd4586","ba4119b28e29a8c8653388c5782b0826","male","6554af2bb46a7056b0c31b8d512a0557","hs_12","high_school",2016,"1600m",1600,244.3
"79c8478843179c1ff3a8a08ae1033018","24bae9aa0b3ccc012f1b0cec7f8b1118","female","214fbbf226eb189b9f6fa112e99922c1","college_sr","college",2016,"5000m",5000,1167.6
"1860ade9164ddbbb70576e3b4abbe95c","025ab7241f2ccb5098eca041b79e49c5","male","1e3ed3ec2364db3a993cb9db3c017757","college_sr","college",2012,"3000m",3000,563.4
"88408ec8faef35039e739c35b9ad0a03","497b8d6b2287a8517cbe24f12d1555ae","female","9f159f4bd2754ddd8ac0cb9a31805a69","college_fy","college",2011,"3000m",3000,717.4
"8c009524cb97cbcd362cd0b088adb136","a420079fe6a1ebcf11eb3a04cc1afba0","female","4a4cacefee43baa0fe3c96e4a9f4d6ae","college_fy","college",2005,"10000m",10000,2618.5
"4335e613060bec390cae46edae71c16c","beede780552a20916410ebf1a425e77e","female","12f41389f2f80db3ea75021ca7dff5ed","college_jr","college",2007,"3000m",3000,647.5
"b6c3c65fb7c0c4d2ad40a65e2361b233","24e4d85c4f7d05d18b2c11a0d0364784","male","13d69bd129f7a1b2ce1b9fc1d44e0d8f","college_sr","college",2007,"1000m",1000,157.3
"ea80a1d658db9e8b52121142946d151a","653235ba3915edbe74d2f289173cc5b5","male","9f159f4bd2754ddd8ac0cb9a31805a69",NA,"college",2000,"mile",1609.344,275.8
"268a8baf4cf80469fe9950b2b55f5e5c","6c00edc3dfef3e4f88f083e84d498f4c","male","bbf705815c2afdb9206a92ec17a5a91c","college_sr","college",2003,"800m",800,116.4
"07e1f1310ed4205fd1e0c3958d424a04","ef52e36f99bb37a4cdb3c5f5243fa4e2","female","ff918ff6d0963e3b3d4b265b0adf031c","hs_11","high_school",2004,"1600m",1600,308.1
"23760995a2a1d62b678342e8ea7ce5c4","931f8095a3e42e81c800ab0871972aca","male","12f41389f2f80db3ea75021ca7dff5ed","college_so","college",2005,"1000m",1000,157.8
"4fb2c78c56e7dd37d7b5f3fba5c6aeb9","76c8b3547bea12c0e0120b2aa634201a","male","9f159f4bd2754ddd8ac0cb9a31805a69","college_sr","college",2006,"5000m",5000,919.5
"67d865a10656e1fce3dc1c77523d63f2","2daad7c50b28468e044b72e9396e75fb","male","12f41389f2f80db3ea75021ca7dff5ed","college_jr","college",2012,"800m",800,134.4
"6af3b1eeafab77b0ceb9fdd58cdcc811","c29449a0a87a35d7d5a2cd7892cab1e8","female","4a4cacefee43baa0fe3c96e4a9f4d6ae","college_sr","college",2005,"1500m",1500,394.9
"51656b5a554f276d209381cd6fb23fe9","3e2fe72391ad3e6c6626828fa53348cd","male","96ca1f511ab8e7e38d95a55cfd88b0c9","college_so","college",2009,"800m",800,123
"55e8b5f6925459028d2ab0340739c1bf","1a69dea7b5957d9b97e4afd6d9973b00","male","9f159f4bd2754ddd8ac0cb9a31805a69","college_fy","college",2002,"800m",800,121
"68f467a6524f33492f2d60ede6454bcd","a5b76b33b1529c0e5f8f3c6dcaaea221","female","96ca1f511ab8e7e38d95a55cfd88b0c9","college_jr","college",2008,"mile",1609.344,344.8
"b783effeb9d85d1209793abc007d55de","ae2551f3a80ee542712a3754674f66b9","female","1be29407b6209d8cad9faef6a7476ac2","college_fy","college",2013,"mile",1609.344,333.4
"dfd237770d974026a037fd5f09fed09e","40c11f9e1c4837462e8316583f9ed686","male","a964109670010127575a309bdfe97754","hs_12","high_school",2022,"3200m",3200,561.6
"6349fc22d2e5df0b97494adbb3acdd2a","e87135dd44da552ee8a4dda1fb2be1f5","female","214fbbf226eb189b9f6fa112e99922c1","college_sr","college",2001,"1000m",1000,203
"b112ea60cdf24041c9b2b90cf9b95213","7ed475581e3a16c6ed885832605132dd","male","bbf705815c2afdb9206a92ec17a5a91c","college_sr","college",2012,"3000m",3000,534.6
"136b02a319ea6da26f6b0170563f47ae","a999fd4490daf3c055b3889163bddcc2","female","1be29407b6209d8cad9faef6a7476ac2","college_so","college",2009,"800m",800,153.5
"50ab2eeab0dd222d9099f94d920aa7b6","2394905e83b2964c939a3aedd6047e54","male","12f41389f2f80db3ea75021ca7dff5ed","college_fy","college",2017,"5000m",5000,991.6
"7c466fe47ae6383d498e46e6ac952dd4","dbcd0d73e04bdf624e032a4e74294f62","female","1be29407b6209d8cad9faef6a7476ac2",NA,"college",2000,"3000m",3000,668
"fbdef0d8ecc4a0a86427713088384b18","a652bc189f5d384e40c1cf7210f0ba6b","female","f753ad09a7c3b3230a748631f65f384a","hs_11","high_school",2009,"1600m",1600,312.9
"000f0a75b89a4da3fde68078ee808f3b","afa6a066f70f69d1e047d02db0c21b58","female","9f159f4bd2754ddd8ac0cb9a31805a69","college_jr","college",2015,"1500m",1500,291.4
"7b6ae85dd44674b15e6e77aa4dc05374","90fc7e84d517230fa08d9051b0ebe3d1","female","96ca1f511ab8e7e38d95a55cfd88b0c9","college_sr","college",2012,"3000m",3000,764.6
"7c0a17fecb3fab50a308269caa8fe400","448f5723744829af13cf329650f893d4","male","13d69bd129f7a1b2ce1b9fc1d44e0d8f","college_jr","college",2015,"3000m",3000,536.2
"12a9f4d6e9e016372c097f6066992ca9","3e3a82f7f25acfcb802343c35063565f","female","c0a8c702f23efaad7a941ede0566d729","hs_12","high_school",2010,"1600m",1600,311.3
